NodeName,Port,QueueIndex,PkgName,QueueTime
host17,2,0,pk-host15-to-host18-#3091,+24000ns
host15,2,0,pk-host0-to-host18-#3061,+0ns
host16,2,0,pk-host5-to-host18-#3070,+12000ns
host17,2,0,pk-host6-to-host18-#3072,+12000ns
host13,0,0,pk-host4-to-host18-#3069,+0ns
host15,1,0,pk-host18-to-host0-#3097,+0ns
host23,1,0,pk-host26-to-host18-#3112,+0ns
host22,2,0,pk-host25-to-host18-#3111,+0ns
host16,2,0,pk-host1-to-host18-#3063,+12000ns
host17,2,0,pk-host2-to-host18-#3065,+12000ns
host23,1,0,pk-host20-to-host18-#3101,+0ns
host16,2,0,pk-host5-to-host18-#3071,+24000ns
host17,2,0,pk-host10-to-host18-#3080,+24000ns
host23,1,0,pk-host26-to-host18-#3113,+0ns
host17,2,0,pk-host6-to-host18-#3073,+24000ns
host17,2,0,pk-host10-to-host18-#3081,+24000ns
host16,2,0,pk-host0-to-host18-#3061,+0ns
host17,2,0,pk-host5-to-host18-#3070,+0ns
host10,1,0,pk-host18-to-host0-#3097,+0ns
host23,1,0,pk-host25-to-host18-#3111,+0ns
host17,2,0,pk-host1-to-host18-#3063,+0ns
host17,2,0,pk-host5-to-host18-#3071,+0ns
host17,2,0,pk-host0-to-host18-#3061,+0ns
host5,1,0,pk-host18-to-host0-#3097,+0ns
host0,0,0,pk-host0-to-host18-#3121,+12000ns
host1,0,0,pk-host1-to-host18-#3123,+12000ns
host2,0,0,pk-host2-to-host18-#3125,+12000ns
host3,0,0,pk-host3-to-host18-#3127,+12000ns
host4,3,0,pk-host4-to-host18-#3129,+12000ns
host5,0,0,pk-host5-to-host18-#3131,+12000ns
host6,0,0,pk-host6-to-host18-#3133,+12000ns
host7,0,0,pk-host7-to-host18-#3135,+12000ns
host8,0,0,pk-host8-to-host18-#3137,+12000ns
host9,3,0,pk-host9-to-host18-#3139,+12000ns
host10,0,0,pk-host10-to-host18-#3141,+12000ns
host11,0,0,pk-host11-to-host18-#3143,+12000ns
host12,0,0,pk-host12-to-host18-#3145,+12000ns
host13,0,0,pk-host13-to-host18-#3147,+12000ns
host14,3,0,pk-host14-to-host18-#3149,+12000ns
host15,2,0,pk-host15-to-host18-#3151,+12000ns
host16,2,0,pk-host16-to-host18-#3153,+12000ns
host17,2,0,pk-host17-to-host18-#3155,+12000ns
host18,3,0,pk-host18-to-host0-#3157,+12000ns
host19,3,0,pk-host19-to-host18-#3159,+12000ns
host20,2,0,pk-host20-to-host18-#3161,+12000ns
host21,2,0,pk-host21-to-host18-#3163,+12000ns
host22,2,0,pk-host22-to-host18-#3165,+12000ns
host23,1,0,pk-host23-to-host18-#3167,+12000ns
host24,3,0,pk-host24-to-host18-#3169,+12000ns
host25,1,0,pk-host25-to-host18-#3171,+12000ns
host26,1,0,pk-host26-to-host18-#3173,+12000ns
host27,1,0,pk-host27-to-host18-#3175,+12000ns
host28,1,0,pk-host28-to-host18-#3177,+12000ns
host5,0,0,pk-host0-to-host18-#3121,+0ns
host6,0,0,pk-host1-to-host18-#3123,+0ns
host7,0,0,pk-host2-to-host18-#3125,+0ns
host8,0,0,pk-host9-to-host18-#3138,+12000ns
host3,0,0,pk-host4-to-host18-#3129,+0ns
host10,0,0,pk-host5-to-host18-#3131,+0ns
host11,0,0,pk-host6-to-host18-#3133,+0ns
host12,0,0,pk-host7-to-host18-#3135,+0ns
host13,0,0,pk-host14-to-host18-#3148,+12000ns
host15,2,0,pk-host10-to-host18-#3141,+0ns
host16,2,0,pk-host15-to-host18-#3150,+12000ns
host17,2,0,pk-host16-to-host18-#3152,+12000ns
host17,3,0,pk-host18-to-host0-#3157,+0ns
host21,2,0,pk-host26-to-host18-#3172,+12000ns
host22,2,0,pk-host27-to-host18-#3174,+12000ns
host23,1,0,pk-host24-to-host18-#3168,+12000ns
host20,2,0,pk-host25-to-host18-#3171,+0ns
host8,0,0,pk-host3-to-host18-#3127,+12000ns
host13,0,0,pk-host8-to-host18-#3137,+12000ns
host16,2,0,pk-host11-to-host18-#3143,+12000ns
host17,2,0,pk-host12-to-host18-#3145,+12000ns
host21,2,0,pk-host20-to-host18-#3161,+12000ns
host22,2,0,pk-host21-to-host18-#3163,+12000ns
host23,1,0,pk-host28-to-host18-#3176,+24000ns
host8,0,0,pk-host9-to-host18-#3139,+24000ns
host13,0,0,pk-host14-to-host18-#3149,+24000ns
host16,2,0,pk-host15-to-host18-#3151,+24000ns
host17,2,0,pk-host16-to-host18-#3153,+24000ns
host21,2,0,pk-host26-to-host18-#3173,+24000ns
host22,2,0,pk-host27-to-host18-#3175,+24000ns
host23,1,0,pk-host22-to-host18-#3165,+24000ns
host23,1,0,pk-host24-to-host18-#3169,+36000ns
host23,1,0,pk-host28-to-host18-#3177,+48000ns
host10,0,0,pk-host0-to-host18-#3121,+0ns
host11,0,0,pk-host1-to-host18-#3123,+0ns
host12,0,0,pk-host2-to-host18-#3125,+0ns
host13,0,0,pk-host9-to-host18-#3138,+0ns
host8,0,0,pk-host4-to-host18-#3129,+0ns
host15,2,0,pk-host5-to-host18-#3131,+0ns
host16,2,0,pk-host10-to-host18-#3140,+12000ns
host17,2,0,pk-host11-to-host18-#3142,+12000ns
host16,3,0,pk-host18-to-host0-#3157,+0ns
host22,2,0,pk-host26-to-host18-#3172,+0ns
host23,1,0,pk-host27-to-host18-#3174,+0ns
host21,2,0,pk-host25-to-host18-#3171,+0ns
host13,0,0,pk-host3-to-host18-#3127,+0ns
host16,2,0,pk-host6-to-host18-#3133,+12000ns
host17,2,0,pk-host7-to-host18-#3135,+12000ns
host22,2,0,pk-host20-to-host18-#3161,+0ns
host23,1,0,pk-host21-to-host18-#3163,+0ns
host13,0,0,pk-host9-to-host18-#3139,+0ns
host16,2,0,pk-host10-to-host18-#3141,+24000ns
host17,2,0,pk-host15-to-host18-#3150,+24000ns
host22,2,0,pk-host26-to-host18-#3173,+0ns
host23,1,0,pk-host27-to-host18-#3175,+0ns
host17,2,0,pk-host11-to-host18-#3143,+24000ns
host17,2,0,pk-host15-to-host18-#3151,+24000ns
host15,2,0,pk-host0-to-host18-#3121,+0ns
host16,2,0,pk-host5-to-host18-#3130,+12000ns
host17,2,0,pk-host6-to-host18-#3132,+12000ns
host13,0,0,pk-host4-to-host18-#3129,+0ns
host15,1,0,pk-host18-to-host0-#3157,+0ns
host23,1,0,pk-host26-to-host18-#3172,+0ns
host22,2,0,pk-host25-to-host18-#3171,+0ns
host16,2,0,pk-host1-to-host18-#3123,+12000ns
host17,2,0,pk-host2-to-host18-#3125,+12000ns
host23,1,0,pk-host20-to-host18-#3161,+0ns
host16,2,0,pk-host5-to-host18-#3131,+24000ns
host17,2,0,pk-host10-to-host18-#3140,+24000ns
host23,1,0,pk-host26-to-host18-#3173,+0ns
host17,2,0,pk-host6-to-host18-#3133,+24000ns
host17,2,0,pk-host10-to-host18-#3141,+24000ns
host16,2,0,pk-host0-to-host18-#3121,+0ns
host17,2,0,pk-host5-to-host18-#3130,+0ns
host10,1,0,pk-host18-to-host0-#3157,+0ns
host23,1,0,pk-host25-to-host18-#3171,+0ns
host17,2,0,pk-host1-to-host18-#3123,+0ns
host17,2,0,pk-host5-to-host18-#3131,+0ns
host17,2,0,pk-host0-to-host18-#3121,+0ns
host5,1,0,pk-host18-to-host0-#3157,+0ns
host0,0,0,pk-host0-to-host18-#3181,+12000ns
host1,0,0,pk-host1-to-host18-#3183,+12000ns
host2,0,0,pk-host2-to-host18-#3185,+12000ns
host3,0,0,pk-host3-to-host18-#3187,+12000ns
host4,3,0,pk-host4-to-host18-#3189,+12000ns
host5,0,0,pk-host5-to-host18-#3191,+12000ns
host6,0,0,pk-host6-to-host18-#3193,+12000ns
host7,0,0,pk-host7-to-host18-#3195,+12000ns
host8,0,0,pk-host8-to-host18-#3197,+12000ns
host9,3,0,pk-host9-to-host18-#3199,+12000ns
host10,0,0,pk-host10-to-host18-#3201,+12000ns
host11,0,0,pk-host11-to-host18-#3203,+12000ns
host12,0,0,pk-host12-to-host18-#3205,+12000ns
host13,0,0,pk-host13-to-host18-#3207,+12000ns
host14,3,0,pk-host14-to-host18-#3209,+12000ns
host15,2,0,pk-host15-to-host18-#3211,+12000ns
host16,2,0,pk-host16-to-host18-#3213,+12000ns
host17,2,0,pk-host17-to-host18-#3215,+12000ns
host18,3,0,pk-host18-to-host0-#3217,+12000ns
host19,3,0,pk-host19-to-host18-#3219,+12000ns
host20,2,0,pk-host20-to-host18-#3221,+12000ns
host21,2,0,pk-host21-to-host18-#3223,+12000ns
host22,2,0,pk-host22-to-host18-#3225,+12000ns
host23,1,0,pk-host23-to-host18-#3227,+12000ns
host24,3,0,pk-host24-to-host18-#3229,+12000ns
host25,1,0,pk-host25-to-host18-#3231,+12000ns
host26,1,0,pk-host26-to-host18-#3233,+12000ns
host27,1,0,pk-host27-to-host18-#3235,+12000ns
host28,1,0,pk-host28-to-host18-#3237,+12000ns
host5,0,0,pk-host0-to-host18-#3181,+0ns
host6,0,0,pk-host1-to-host18-#3183,+0ns
host7,0,0,pk-host2-to-host18-#3185,+0ns
host8,0,0,pk-host9-to-host18-#3198,+12000ns
host3,0,0,pk-host4-to-host18-#3189,+0ns
host10,0,0,pk-host5-to-host18-#3191,+0ns
host11,0,0,pk-host6-to-host18-#3193,+0ns
host12,0,0,pk-host7-to-host18-#3195,+0ns
host13,0,0,pk-host14-to-host18-#3208,+12000ns
host15,2,0,pk-host10-to-host18-#3201,+0ns
host16,2,0,pk-host15-to-host18-#3210,+12000ns
host17,2,0,pk-host16-to-host18-#3212,+12000ns
host17,3,0,pk-host18-to-host0-#3217,+0ns
host21,2,0,pk-host26-to-host18-#3232,+12000ns
host22,2,0,pk-host27-to-host18-#3234,+12000ns
host23,1,0,pk-host24-to-host18-#3228,+12000ns
host20,2,0,pk-host25-to-host18-#3231,+0ns
host8,0,0,pk-host3-to-host18-#3187,+12000ns
host13,0,0,pk-host8-to-host18-#3197,+12000ns
host16,2,0,pk-host11-to-host18-#3203,+12000ns
host17,2,0,pk-host12-to-host18-#3205,+12000ns
host21,2,0,pk-host20-to-host18-#3221,+12000ns
host22,2,0,pk-host21-to-host18-#3223,+12000ns
host23,1,0,pk-host28-to-host18-#3236,+24000ns
host8,0,0,pk-host9-to-host18-#3199,+24000ns
host13,0,0,pk-host14-to-host18-#3209,+24000ns
host16,2,0,pk-host15-to-host18-#3211,+24000ns
host17,2,0,pk-host16-to-host18-#3213,+24000ns
host21,2,0,pk-host26-to-host18-#3233,+24000ns
host22,2,0,pk-host27-to-host18-#3235,+24000ns
host23,1,0,pk-host22-to-host18-#3225,+24000ns
host23,1,0,pk-host24-to-host18-#3229,+36000ns
host23,1,0,pk-host28-to-host18-#3237,+48000ns
host10,0,0,pk-host0-to-host18-#3181,+0ns
host11,0,0,pk-host1-to-host18-#3183,+0ns
host12,0,0,pk-host2-to-host18-#3185,+0ns
host13,0,0,pk-host9-to-host18-#3198,+0ns
host8,0,0,pk-host4-to-host18-#3189,+0ns
host15,2,0,pk-host5-to-host18-#3191,+0ns
host16,2,0,pk-host10-to-host18-#3200,+12000ns
host17,2,0,pk-host11-to-host18-#3202,+12000ns
host16,3,0,pk-host18-to-host0-#3217,+0ns
host22,2,0,pk-host26-to-host18-#3232,+0ns
host23,1,0,pk-host27-to-host18-#3234,+0ns
host21,2,0,pk-host25-to-host18-#3231,+0ns
host13,0,0,pk-host3-to-host18-#3187,+0ns
host16,2,0,pk-host6-to-host18-#3193,+12000ns
host17,2,0,pk-host7-to-host18-#3195,+12000ns
host22,2,0,pk-host20-to-host18-#3221,+0ns
host23,1,0,pk-host21-to-host18-#3223,+0ns
host13,0,0,pk-host9-to-host18-#3199,+0ns
host16,2,0,pk-host10-to-host18-#3201,+24000ns
host17,2,0,pk-host15-to-host18-#3210,+24000ns
host22,2,0,pk-host26-to-host18-#3233,+0ns
host23,1,0,pk-host27-to-host18-#3235,+0ns
host17,2,0,pk-host11-to-host18-#3203,+24000ns
host17,2,0,pk-host15-to-host18-#3211,+24000ns
host15,2,0,pk-host0-to-host18-#3181,+0ns
host16,2,0,pk-host5-to-host18-#3190,+12000ns
host17,2,0,pk-host6-to-host18-#3192,+12000ns
host13,0,0,pk-host4-to-host18-#3189,+0ns
host15,1,0,pk-host18-to-host0-#3217,+0ns
host23,1,0,pk-host26-to-host18-#3232,+0ns
host22,2,0,pk-host25-to-host18-#3231,+0ns
host16,2,0,pk-host1-to-host18-#3183,+12000ns
host17,2,0,pk-host2-to-host18-#3185,+12000ns
host23,1,0,pk-host20-to-host18-#3221,+0ns
host16,2,0,pk-host5-to-host18-#3191,+24000ns
host17,2,0,pk-host10-to-host18-#3200,+24000ns
host23,1,0,pk-host26-to-host18-#3233,+0ns
host17,2,0,pk-host6-to-host18-#3193,+24000ns
host17,2,0,pk-host10-to-host18-#3201,+24000ns
host16,2,0,pk-host0-to-host18-#3181,+0ns
host17,2,0,pk-host5-to-host18-#3190,+0ns
host10,1,0,pk-host18-to-host0-#3217,+0ns
host23,1,0,pk-host25-to-host18-#3231,+0ns
host17,2,0,pk-host1-to-host18-#3183,+0ns
host17,2,0,pk-host5-to-host18-#3191,+0ns
host17,2,0,pk-host0-to-host18-#3181,+0ns
host5,1,0,pk-host18-to-host0-#3217,+0ns
host0,0,0,pk-host0-to-host18-#3241,+12000ns
host1,0,0,pk-host1-to-host18-#3243,+12000ns
host2,0,0,pk-host2-to-host18-#3245,+12000ns
host3,0,0,pk-host3-to-host18-#3247,+12000ns
host4,3,0,pk-host4-to-host18-#3249,+12000ns
host5,0,0,pk-host5-to-host18-#3251,+12000ns
host6,0,0,pk-host6-to-host18-#3253,+12000ns
host7,0,0,pk-host7-to-host18-#3255,+12000ns
host8,0,0,pk-host8-to-host18-#3257,+12000ns
host9,3,0,pk-host9-to-host18-#3259,+12000ns
host10,0,0,pk-host10-to-host18-#3261,+12000ns
host11,0,0,pk-host11-to-host18-#3263,+12000ns
host12,0,0,pk-host12-to-host18-#3265,+12000ns
host13,0,0,pk-host13-to-host18-#3267,+12000ns
host14,3,0,pk-host14-to-host18-#3269,+12000ns
host15,2,0,pk-host15-to-host18-#3271,+12000ns
host16,2,0,pk-host16-to-host18-#3273,+12000ns
host17,2,0,pk-host17-to-host18-#3275,+12000ns
host18,3,0,pk-host18-to-host0-#3277,+12000ns
host19,3,0,pk-host19-to-host18-#3279,+12000ns
host20,2,0,pk-host20-to-host18-#3281,+12000ns
host21,2,0,pk-host21-to-host18-#3283,+12000ns
host22,2,0,pk-host22-to-host18-#3285,+12000ns
host23,1,0,pk-host23-to-host18-#3287,+12000ns
host24,3,0,pk-host24-to-host18-#3289,+12000ns
host25,1,0,pk-host25-to-host18-#3291,+12000ns
host26,1,0,pk-host26-to-host18-#3293,+12000ns
host27,1,0,pk-host27-to-host18-#3295,+12000ns
host28,1,0,pk-host28-to-host18-#3297,+12000ns
host5,0,0,pk-host0-to-host18-#3241,+0ns
host6,0,0,pk-host1-to-host18-#3243,+0ns
host7,0,0,pk-host2-to-host18-#3245,+0ns
host8,0,0,pk-host9-to-host18-#3258,+12000ns
host3,0,0,pk-host4-to-host18-#3249,+0ns
host10,0,0,pk-host5-to-host18-#3251,+0ns
host11,0,0,pk-host6-to-host18-#3253,+0ns
host12,0,0,pk-host7-to-host18-#3255,+0ns
host13,0,0,pk-host14-to-host18-#3268,+12000ns
host15,2,0,pk-host10-to-host18-#3261,+0ns
host16,2,0,pk-host15-to-host18-#3270,+12000ns
host17,2,0,pk-host16-to-host18-#3272,+12000ns
host17,3,0,pk-host18-to-host0-#3277,+0ns
host21,2,0,pk-host26-to-host18-#3292,+12000ns
host22,2,0,pk-host27-to-host18-#3294,+12000ns
host23,1,0,pk-host24-to-host18-#3288,+12000ns
host20,2,0,pk-host25-to-host18-#3291,+0ns
host8,0,0,pk-host3-to-host18-#3247,+12000ns
host13,0,0,pk-host8-to-host18-#3257,+12000ns
host16,2,0,pk-host11-to-host18-#3263,+12000ns
host17,2,0,pk-host12-to-host18-#3265,+12000ns
host21,2,0,pk-host20-to-host18-#3281,+12000ns
host22,2,0,pk-host21-to-host18-#3283,+12000ns
host23,1,0,pk-host28-to-host18-#3296,+24000ns
host8,0,0,pk-host9-to-host18-#3259,+24000ns
host13,0,0,pk-host14-to-host18-#3269,+24000ns
host16,2,0,pk-host15-to-host18-#3271,+24000ns
host17,2,0,pk-host16-to-host18-#3273,+24000ns
host21,2,0,pk-host26-to-host18-#3293,+24000ns
host22,2,0,pk-host27-to-host18-#3295,+24000ns
host23,1,0,pk-host22-to-host18-#3285,+24000ns
host23,1,0,pk-host24-to-host18-#3289,+36000ns
host23,1,0,pk-host28-to-host18-#3297,+48000ns
host10,0,0,pk-host0-to-host18-#3241,+0ns
host11,0,0,pk-host1-to-host18-#3243,+0ns
host12,0,0,pk-host2-to-host18-#3245,+0ns
host13,0,0,pk-host9-to-host18-#3258,+0ns
host8,0,0,pk-host4-to-host18-#3249,+0ns
host15,2,0,pk-host5-to-host18-#3251,+0ns
host16,2,0,pk-host10-to-host18-#3260,+12000ns
host17,2,0,pk-host11-to-host18-#3262,+12000ns
host16,3,0,pk-host18-to-host0-#3277,+0ns
host22,2,0,pk-host26-to-host18-#3292,+0ns
host23,1,0,pk-host27-to-host18-#3294,+0ns
host21,2,0,pk-host25-to-host18-#3291,+0ns
host13,0,0,pk-host3-to-host18-#3247,+0ns
host16,2,0,pk-host6-to-host18-#3253,+12000ns
host17,2,0,pk-host7-to-host18-#3255,+12000ns
host22,2,0,pk-host20-to-host18-#3281,+0ns
host23,1,0,pk-host21-to-host18-#3283,+0ns
host13,0,0,pk-host9-to-host18-#3259,+0ns
host16,2,0,pk-host10-to-host18-#3261,+24000ns
host17,2,0,pk-host15-to-host18-#3270,+24000ns
host22,2,0,pk-host26-to-host18-#3293,+0ns
host23,1,0,pk-host27-to-host18-#3295,+0ns
host17,2,0,pk-host11-to-host18-#3263,+24000ns
host17,2,0,pk-host15-to-host18-#3271,+24000ns
host15,2,0,pk-host0-to-host18-#3241,+0ns
host16,2,0,pk-host5-to-host18-#3250,+12000ns
host17,2,0,pk-host6-to-host18-#3252,+12000ns
host13,0,0,pk-host4-to-host18-#3249,+0ns
host15,1,0,pk-host18-to-host0-#3277,+0ns
host23,1,0,pk-host26-to-host18-#3292,+0ns
host22,2,0,pk-host25-to-host18-#3291,+0ns
host16,2,0,pk-host1-to-host18-#3243,+12000ns
host17,2,0,pk-host2-to-host18-#3245,+12000ns
host23,1,0,pk-host20-to-host18-#3281,+0ns
host16,2,0,pk-host5-to-host18-#3251,+24000ns
host17,2,0,pk-host10-to-host18-#3260,+24000ns
host23,1,0,pk-host26-to-host18-#3293,+0ns
host17,2,0,pk-host6-to-host18-#3253,+24000ns
host17,2,0,pk-host10-to-host18-#3261,+24000ns
host16,2,0,pk-host0-to-host18-#3241,+0ns
host17,2,0,pk-host5-to-host18-#3250,+0ns
host10,1,0,pk-host18-to-host0-#3277,+0ns
host23,1,0,pk-host25-to-host18-#3291,+0ns
host17,2,0,pk-host1-to-host18-#3243,+0ns
host17,2,0,pk-host5-to-host18-#3251,+0ns
host17,2,0,pk-host0-to-host18-#3241,+0ns
host5,1,0,pk-host18-to-host0-#3277,+0ns
host0,0,0,pk-host0-to-host18-#3301,+12000ns
host1,0,0,pk-host1-to-host18-#3303,+12000ns
host2,0,0,pk-host2-to-host18-#3305,+12000ns
host3,0,0,pk-host3-to-host18-#3307,+12000ns
host4,3,0,pk-host4-to-host18-#3309,+12000ns
host5,0,0,pk-host5-to-host18-#3311,+12000ns
host6,0,0,pk-host6-to-host18-#3313,+12000ns
host7,0,0,pk-host7-to-host18-#3315,+12000ns
host8,0,0,pk-host8-to-host18-#3317,+12000ns
host9,3,0,pk-host9-to-host18-#3319,+12000ns
host10,0,0,pk-host10-to-host18-#3321,+12000ns
host11,0,0,pk-host11-to-host18-#3323,+12000ns
host12,0,0,pk-host12-to-host18-#3325,+12000ns
host13,0,0,pk-host13-to-host18-#3327,+12000ns
host14,3,0,pk-host14-to-host18-#3329,+12000ns
host15,2,0,pk-host15-to-host18-#3331,+12000ns
host16,2,0,pk-host16-to-host18-#3333,+12000ns
host17,2,0,pk-host17-to-host18-#3335,+12000ns
host18,3,0,pk-host18-to-host0-#3337,+12000ns
host19,3,0,pk-host19-to-host18-#3339,+12000ns
host20,2,0,pk-host20-to-host18-#3341,+12000ns
host21,2,0,pk-host21-to-host18-#3343,+12000ns
host22,2,0,pk-host22-to-host18-#3345,+12000ns
host23,1,0,pk-host23-to-host18-#3347,+12000ns
host24,3,0,pk-host24-to-host18-#3349,+12000ns
host25,1,0,pk-host25-to-host18-#3351,+12000ns
host26,1,0,pk-host26-to-host18-#3353,+12000ns
host27,1,0,pk-host27-to-host18-#3355,+12000ns
host28,1,0,pk-host28-to-host18-#3357,+12000ns
host5,0,0,pk-host0-to-host18-#3301,+0ns
host6,0,0,pk-host1-to-host18-#3303,+0ns
host7,0,0,pk-host2-to-host18-#3305,+0ns
host8,0,0,pk-host9-to-host18-#3318,+12000ns
host3,0,0,pk-host4-to-host18-#3309,+0ns
host10,0,0,pk-host5-to-host18-#3311,+0ns
host11,0,0,pk-host6-to-host18-#3313,+0ns
host12,0,0,pk-host7-to-host18-#3315,+0ns
host13,0,0,pk-host14-to-host18-#3328,+12000ns
host15,2,0,pk-host10-to-host18-#3321,+0ns
host16,2,0,pk-host15-to-host18-#3330,+12000ns
host17,2,0,pk-host16-to-host18-#3332,+12000ns
host17,3,0,pk-host18-to-host0-#3337,+0ns
host21,2,0,pk-host26-to-host18-#3352,+12000ns
host22,2,0,pk-host27-to-host18-#3354,+12000ns
host23,1,0,pk-host24-to-host18-#3348,+12000ns
host20,2,0,pk-host25-to-host18-#3351,+0ns
host8,0,0,pk-host3-to-host18-#3307,+12000ns
host13,0,0,pk-host8-to-host18-#3317,+12000ns
host16,2,0,pk-host11-to-host18-#3323,+12000ns
host17,2,0,pk-host12-to-host18-#3325,+12000ns
host21,2,0,pk-host20-to-host18-#3341,+12000ns
host22,2,0,pk-host21-to-host18-#3343,+12000ns
host23,1,0,pk-host28-to-host18-#3356,+24000ns
host8,0,0,pk-host9-to-host18-#3319,+24000ns
host13,0,0,pk-host14-to-host18-#3329,+24000ns
host16,2,0,pk-host15-to-host18-#3331,+24000ns
host17,2,0,pk-host16-to-host18-#3333,+24000ns
host21,2,0,pk-host26-to-host18-#3353,+24000ns
host22,2,0,pk-host27-to-host18-#3355,+24000ns
host23,1,0,pk-host22-to-host18-#3345,+24000ns
host23,1,0,pk-host24-to-host18-#3349,+36000ns
host23,1,0,pk-host28-to-host18-#3357,+48000ns
host10,0,0,pk-host0-to-host18-#3301,+0ns
host11,0,0,pk-host1-to-host18-#3303,+0ns
host12,0,0,pk-host2-to-host18-#3305,+0ns
host13,0,0,pk-host9-to-host18-#3318,+0ns
host8,0,0,pk-host4-to-host18-#3309,+0ns
host15,2,0,pk-host5-to-host18-#3311,+0ns
host16,2,0,pk-host10-to-host18-#3320,+12000ns
host17,2,0,pk-host11-to-host18-#3322,+12000ns
host16,3,0,pk-host18-to-host0-#3337,+0ns
host22,2,0,pk-host26-to-host18-#3352,+0ns
host23,1,0,pk-host27-to-host18-#3354,+0ns
host21,2,0,pk-host25-to-host18-#3351,+0ns
host13,0,0,pk-host3-to-host18-#3307,+0ns
host16,2,0,pk-host6-to-host18-#3313,+12000ns
host17,2,0,pk-host7-to-host18-#3315,+12000ns
host22,2,0,pk-host20-to-host18-#3341,+0ns
host23,1,0,pk-host21-to-host18-#3343,+0ns
host13,0,0,pk-host9-to-host18-#3319,+0ns
host16,2,0,pk-host10-to-host18-#3321,+24000ns
host17,2,0,pk-host15-to-host18-#3330,+24000ns
host22,2,0,pk-host26-to-host18-#3353,+0ns
host23,1,0,pk-host27-to-host18-#3355,+0ns
host17,2,0,pk-host11-to-host18-#3323,+24000ns
host17,2,0,pk-host15-to-host18-#3331,+24000ns
host15,2,0,pk-host0-to-host18-#3301,+0ns
host16,2,0,pk-host5-to-host18-#3310,+12000ns
host17,2,0,pk-host6-to-host18-#3312,+12000ns
host13,0,0,pk-host4-to-host18-#3309,+0ns
host15,1,0,pk-host18-to-host0-#3337,+0ns
host23,1,0,pk-host26-to-host18-#3352,+0ns
host22,2,0,pk-host25-to-host18-#3351,+0ns
host16,2,0,pk-host1-to-host18-#3303,+12000ns
host17,2,0,pk-host2-to-host18-#3305,+12000ns
host23,1,0,pk-host20-to-host18-#3341,+0ns
host16,2,0,pk-host5-to-host18-#3311,+24000ns
host17,2,0,pk-host10-to-host18-#3320,+24000ns
host23,1,0,pk-host26-to-host18-#3353,+0ns
host17,2,0,pk-host6-to-host18-#3313,+24000ns
host17,2,0,pk-host10-to-host18-#3321,+24000ns
host16,2,0,pk-host0-to-host18-#3301,+0ns
host17,2,0,pk-host5-to-host18-#3310,+0ns
host10,1,0,pk-host18-to-host0-#3337,+0ns
host23,1,0,pk-host25-to-host18-#3351,+0ns
host17,2,0,pk-host1-to-host18-#3303,+0ns
host17,2,0,pk-host5-to-host18-#3311,+0ns
host17,2,0,pk-host0-to-host18-#3301,+0ns
host5,1,0,pk-host18-to-host0-#3337,+0ns
host0,0,0,pk-host0-to-host18-#3361,+12000ns
host1,0,0,pk-host1-to-host18-#3363,+12000ns
host2,0,0,pk-host2-to-host18-#3365,+12000ns
host3,0,0,pk-host3-to-host18-#3367,+12000ns
host4,3,0,pk-host4-to-host18-#3369,+12000ns
host5,0,0,pk-host5-to-host18-#3371,+12000ns
host6,0,0,pk-host6-to-host18-#3373,+12000ns
host7,0,0,pk-host7-to-host18-#3375,+12000ns
host8,0,0,pk-host8-to-host18-#3377,+12000ns
host9,3,0,pk-host9-to-host18-#3379,+12000ns
host10,0,0,pk-host10-to-host18-#3381,+12000ns
host11,0,0,pk-host11-to-host18-#3383,+12000ns
host12,0,0,pk-host12-to-host18-#3385,+12000ns
host13,0,0,pk-host13-to-host18-#3387,+12000ns
host14,3,0,pk-host14-to-host18-#3389,+12000ns
host15,2,0,pk-host15-to-host18-#3391,+12000ns
host16,2,0,pk-host16-to-host18-#3393,+12000ns
host17,2,0,pk-host17-to-host18-#3395,+12000ns
host18,3,0,pk-host18-to-host0-#3397,+12000ns
host19,3,0,pk-host19-to-host18-#3399,+12000ns
host20,2,0,pk-host20-to-host18-#3401,+12000ns
host21,2,0,pk-host21-to-host18-#3403,+12000ns
host22,2,0,pk-host22-to-host18-#3405,+12000ns
host23,1,0,pk-host23-to-host18-#3407,+12000ns
host24,3,0,pk-host24-to-host18-#3409,+12000ns
host25,1,0,pk-host25-to-host18-#3411,+12000ns
host26,1,0,pk-host26-to-host18-#3413,+12000ns
host27,1,0,pk-host27-to-host18-#3415,+12000ns
host28,1,0,pk-host28-to-host18-#3417,+12000ns
host5,0,0,pk-host0-to-host18-#3361,+0ns
host6,0,0,pk-host1-to-host18-#3363,+0ns
host7,0,0,pk-host2-to-host18-#3365,+0ns
host8,0,0,pk-host9-to-host18-#3378,+12000ns
host3,0,0,pk-host4-to-host18-#3369,+0ns
host10,0,0,pk-host5-to-host18-#3371,+0ns
host11,0,0,pk-host6-to-host18-#3373,+0ns
host12,0,0,pk-host7-to-host18-#3375,+0ns
host13,0,0,pk-host14-to-host18-#3388,+12000ns
host15,2,0,pk-host10-to-host18-#3381,+0ns
host16,2,0,pk-host15-to-host18-#3390,+12000ns
host17,2,0,pk-host16-to-host18-#3392,+12000ns
host17,3,0,pk-host18-to-host0-#3397,+0ns
host21,2,0,pk-host26-to-host18-#3412,+12000ns
host22,2,0,pk-host27-to-host18-#3414,+12000ns
host23,1,0,pk-host24-to-host18-#3408,+12000ns
