Time,NodeName,Port,QueueIndex,Length
+5.29e+08ns,host4,1,0,0
+5.3e+08ns,host0,0,0,63
+5.3e+08ns,host0,1,0,0
+5.3e+08ns,host1,0,0,0
+5.3e+08ns,host1,1,0,0
+5.3e+08ns,host1,2,0,63
+5.3e+08ns,host2,0,0,0
+5.3e+08ns,host2,1,0,0
+5.3e+08ns,host2,2,0,0
+5.3e+08ns,host2,3,0,63
+5.3e+08ns,host3,0,0,0
+5.3e+08ns,host3,1,0,100
+5.3e+08ns,host3,2,0,0
+5.3e+08ns,host4,0,0,63
+5.3e+08ns,host4,1,0,0
+5.31e+08ns,host0,0,0,63
+5.31e+08ns,host0,1,0,0
+5.31e+08ns,host1,0,0,0
+5.31e+08ns,host1,1,0,0
+5.31e+08ns,host1,2,0,63
+5.31e+08ns,host2,0,0,0
+5.31e+08ns,host2,1,0,0
+5.31e+08ns,host2,2,0,0
+5.31e+08ns,host2,3,0,63
+5.31e+08ns,host3,0,0,0
+5.31e+08ns,host3,1,0,100
+5.31e+08ns,host3,2,0,0
+5.31e+08ns,host4,0,0,63
+5.31e+08ns,host4,1,0,0
+5.32e+08ns,host0,0,0,63
+5.32e+08ns,host0,1,0,0
+5.32e+08ns,host1,0,0,0
+5.32e+08ns,host1,1,0,0
+5.32e+08ns,host1,2,0,63
+5.32e+08ns,host2,0,0,0
+5.32e+08ns,host2,1,0,0
+5.32e+08ns,host2,2,0,0
+5.32e+08ns,host2,3,0,63
+5.32e+08ns,host3,0,0,0
+5.32e+08ns,host3,1,0,100
+5.32e+08ns,host3,2,0,0
+5.32e+08ns,host4,0,0,63
+5.32e+08ns,host4,1,0,0
+5.33e+08ns,host0,0,0,63
+5.33e+08ns,host0,1,0,0
+5.33e+08ns,host1,0,0,0
+5.33e+08ns,host1,1,0,0
+5.33e+08ns,host1,2,0,63
+5.33e+08ns,host2,0,0,0
+5.33e+08ns,host2,1,0,0
+5.33e+08ns,host2,2,0,0
+5.33e+08ns,host2,3,0,63
+5.33e+08ns,host3,0,0,0
+5.33e+08ns,host3,1,0,100
+5.33e+08ns,host3,2,0,0
+5.33e+08ns,host4,0,0,63
+5.33e+08ns,host4,1,0,0
+5.34e+08ns,host0,0,0,63
+5.34e+08ns,host0,1,0,0
+5.34e+08ns,host1,0,0,0
+5.34e+08ns,host1,1,0,0
+5.34e+08ns,host1,2,0,63
+5.34e+08ns,host2,0,0,0
+5.34e+08ns,host2,1,0,0
+5.34e+08ns,host2,2,0,0
+5.34e+08ns,host2,3,0,63
+5.34e+08ns,host3,0,0,0
+5.34e+08ns,host3,1,0,100
+5.34e+08ns,host3,2,0,0
+5.34e+08ns,host4,0,0,63
+5.34e+08ns,host4,1,0,0
+5.35e+08ns,host0,0,0,63
+5.35e+08ns,host0,1,0,0
+5.35e+08ns,host1,0,0,0
+5.35e+08ns,host1,1,0,0
+5.35e+08ns,host1,2,0,63
+5.35e+08ns,host2,0,0,0
+5.35e+08ns,host2,1,0,0
+5.35e+08ns,host2,2,0,0
+5.35e+08ns,host2,3,0,63
+5.35e+08ns,host3,0,0,0
+5.35e+08ns,host3,1,0,100
+5.35e+08ns,host3,2,0,0
+5.35e+08ns,host4,0,0,63
+5.35e+08ns,host4,1,0,0
+5.36e+08ns,host0,0,0,63
+5.36e+08ns,host0,1,0,0
+5.36e+08ns,host1,0,0,0
+5.36e+08ns,host1,1,0,0
+5.36e+08ns,host1,2,0,63
+5.36e+08ns,host2,0,0,0
+5.36e+08ns,host2,1,0,0
+5.36e+08ns,host2,2,0,0
+5.36e+08ns,host2,3,0,63
+5.36e+08ns,host3,0,0,0
+5.36e+08ns,host3,1,0,100
+5.36e+08ns,host3,2,0,0
+5.36e+08ns,host4,0,0,63
+5.36e+08ns,host4,1,0,0
+5.37e+08ns,host0,0,0,63
+5.37e+08ns,host0,1,0,0
+5.37e+08ns,host1,0,0,0
+5.37e+08ns,host1,1,0,0
+5.37e+08ns,host1,2,0,63
+5.37e+08ns,host2,0,0,0
+5.37e+08ns,host2,1,0,0
+5.37e+08ns,host2,2,0,0
+5.37e+08ns,host2,3,0,63
+5.37e+08ns,host3,0,0,0
+5.37e+08ns,host3,1,0,100
+5.37e+08ns,host3,2,0,0
+5.37e+08ns,host4,0,0,63
+5.37e+08ns,host4,1,0,0
+5.38e+08ns,host0,0,0,63
+5.38e+08ns,host0,1,0,0
+5.38e+08ns,host1,0,0,0
+5.38e+08ns,host1,1,0,0
+5.38e+08ns,host1,2,0,63
+5.38e+08ns,host2,0,0,0
+5.38e+08ns,host2,1,0,0
+5.38e+08ns,host2,2,0,0
+5.38e+08ns,host2,3,0,63
+5.38e+08ns,host3,0,0,0
+5.38e+08ns,host3,1,0,100
+5.38e+08ns,host3,2,0,0
+5.38e+08ns,host4,0,0,63
+5.38e+08ns,host4,1,0,0
+5.39e+08ns,host0,0,0,63
+5.39e+08ns,host0,1,0,0
+5.39e+08ns,host1,0,0,0
+5.39e+08ns,host1,1,0,0
+5.39e+08ns,host1,2,0,63
+5.39e+08ns,host2,0,0,0
+5.39e+08ns,host2,1,0,0
+5.39e+08ns,host2,2,0,0
+5.39e+08ns,host2,3,0,63
+5.39e+08ns,host3,0,0,0
+5.39e+08ns,host3,1,0,100
+5.39e+08ns,host3,2,0,0
+5.39e+08ns,host4,0,0,63
+5.39e+08ns,host4,1,0,0
+5.4e+08ns,host0,0,0,64
+5.4e+08ns,host0,1,0,0
+5.4e+08ns,host1,0,0,0
+5.4e+08ns,host1,1,0,0
+5.4e+08ns,host1,2,0,64
+5.4e+08ns,host2,0,0,0
+5.4e+08ns,host2,1,0,0
+5.4e+08ns,host2,2,0,0
+5.4e+08ns,host2,3,0,64
+5.4e+08ns,host3,0,0,0
+5.4e+08ns,host3,1,0,100
+5.4e+08ns,host3,2,0,0
+5.4e+08ns,host4,0,0,64
+5.4e+08ns,host4,1,0,0
+5.41e+08ns,host0,0,0,64
+5.41e+08ns,host0,1,0,0
+5.41e+08ns,host1,0,0,0
+5.41e+08ns,host1,1,0,0
+5.41e+08ns,host1,2,0,64
+5.41e+08ns,host2,0,0,0
+5.41e+08ns,host2,1,0,0
+5.41e+08ns,host2,2,0,0
+5.41e+08ns,host2,3,0,64
+5.41e+08ns,host3,0,0,0
+5.41e+08ns,host3,1,0,100
+5.41e+08ns,host3,2,0,0
+5.41e+08ns,host4,0,0,64
+5.41e+08ns,host4,1,0,0
+5.42e+08ns,host0,0,0,64
+5.42e+08ns,host0,1,0,0
+5.42e+08ns,host1,0,0,0
+5.42e+08ns,host1,1,0,0
+5.42e+08ns,host1,2,0,64
+5.42e+08ns,host2,0,0,0
+5.42e+08ns,host2,1,0,0
+5.42e+08ns,host2,2,0,0
+5.42e+08ns,host2,3,0,64
+5.42e+08ns,host3,0,0,0
+5.42e+08ns,host3,1,0,100
+5.42e+08ns,host3,2,0,0
+5.42e+08ns,host4,0,0,64
+5.42e+08ns,host4,1,0,0
+5.43e+08ns,host0,0,0,64
+5.43e+08ns,host0,1,0,0
+5.43e+08ns,host1,0,0,0
+5.43e+08ns,host1,1,0,0
+5.43e+08ns,host1,2,0,64
+5.43e+08ns,host2,0,0,0
+5.43e+08ns,host2,1,0,0
+5.43e+08ns,host2,2,0,0
+5.43e+08ns,host2,3,0,64
+5.43e+08ns,host3,0,0,0
+5.43e+08ns,host3,1,0,100
+5.43e+08ns,host3,2,0,0
+5.43e+08ns,host4,0,0,64
+5.43e+08ns,host4,1,0,0
+5.44e+08ns,host0,0,0,64
+5.44e+08ns,host0,1,0,0
+5.44e+08ns,host1,0,0,0
+5.44e+08ns,host1,1,0,0
+5.44e+08ns,host1,2,0,64
+5.44e+08ns,host2,0,0,0
+5.44e+08ns,host2,1,0,0
+5.44e+08ns,host2,2,0,0
+5.44e+08ns,host2,3,0,64
+5.44e+08ns,host3,0,0,0
+5.44e+08ns,host3,1,0,100
+5.44e+08ns,host3,2,0,0
+5.44e+08ns,host4,0,0,64
+5.44e+08ns,host4,1,0,0
+5.45e+08ns,host0,0,0,64
+5.45e+08ns,host0,1,0,0
+5.45e+08ns,host1,0,0,0
+5.45e+08ns,host1,1,0,0
+5.45e+08ns,host1,2,0,64
+5.45e+08ns,host2,0,0,0
+5.45e+08ns,host2,1,0,0
+5.45e+08ns,host2,2,0,0
+5.45e+08ns,host2,3,0,64
+5.45e+08ns,host3,0,0,0
+5.45e+08ns,host3,1,0,100
+5.45e+08ns,host3,2,0,0
+5.45e+08ns,host4,0,0,64
+5.45e+08ns,host4,1,0,0
+5.46e+08ns,host0,0,0,64
+5.46e+08ns,host0,1,0,0
+5.46e+08ns,host1,0,0,0
+5.46e+08ns,host1,1,0,0
+5.46e+08ns,host1,2,0,64
+5.46e+08ns,host2,0,0,0
+5.46e+08ns,host2,1,0,0
+5.46e+08ns,host2,2,0,0
+5.46e+08ns,host2,3,0,64
+5.46e+08ns,host3,0,0,0
+5.46e+08ns,host3,1,0,100
+5.46e+08ns,host3,2,0,0
+5.46e+08ns,host4,0,0,64
+5.46e+08ns,host4,1,0,0
+5.47e+08ns,host0,0,0,64
+5.47e+08ns,host0,1,0,0
+5.47e+08ns,host1,0,0,0
+5.47e+08ns,host1,1,0,0
+5.47e+08ns,host1,2,0,64
+5.47e+08ns,host2,0,0,0
+5.47e+08ns,host2,1,0,0
+5.47e+08ns,host2,2,0,0
+5.47e+08ns,host2,3,0,64
+5.47e+08ns,host3,0,0,0
+5.47e+08ns,host3,1,0,100
+5.47e+08ns,host3,2,0,0
+5.47e+08ns,host4,0,0,64
+5.47e+08ns,host4,1,0,0
+5.48e+08ns,host0,0,0,64
+5.48e+08ns,host0,1,0,0
+5.48e+08ns,host1,0,0,0
+5.48e+08ns,host1,1,0,0
+5.48e+08ns,host1,2,0,64
+5.48e+08ns,host2,0,0,0
+5.48e+08ns,host2,1,0,0
+5.48e+08ns,host2,2,0,0
+5.48e+08ns,host2,3,0,64
+5.48e+08ns,host3,0,0,0
+5.48e+08ns,host3,1,0,100
+5.48e+08ns,host3,2,0,0
+5.48e+08ns,host4,0,0,64
+5.48e+08ns,host4,1,0,0
+5.49e+08ns,host0,0,0,64
+5.49e+08ns,host0,1,0,0
+5.49e+08ns,host1,0,0,0
+5.49e+08ns,host1,1,0,0
+5.49e+08ns,host1,2,0,64
+5.49e+08ns,host2,0,0,0
+5.49e+08ns,host2,1,0,0
+5.49e+08ns,host2,2,0,0
+5.49e+08ns,host2,3,0,64
+5.49e+08ns,host3,0,0,0
+5.49e+08ns,host3,1,0,100
+5.49e+08ns,host3,2,0,0
+5.49e+08ns,host4,0,0,64
+5.49e+08ns,host4,1,0,0
+5.5e+08ns,host0,0,0,66
+5.5e+08ns,host0,1,0,0
+5.5e+08ns,host1,0,0,0
+5.5e+08ns,host1,1,0,0
+5.5e+08ns,host1,2,0,66
+5.5e+08ns,host2,0,0,0
+5.5e+08ns,host2,1,0,0
+5.5e+08ns,host2,2,0,0
+5.5e+08ns,host2,3,0,66
+5.5e+08ns,host3,0,0,0
+5.5e+08ns,host3,1,0,100
+5.5e+08ns,host3,2,0,0
+5.5e+08ns,host4,0,0,66
+5.5e+08ns,host4,1,0,0
+5.51e+08ns,host0,0,0,66
+5.51e+08ns,host0,1,0,0
+5.51e+08ns,host1,0,0,0
+5.51e+08ns,host1,1,0,0
+5.51e+08ns,host1,2,0,66
+5.51e+08ns,host2,0,0,0
+5.51e+08ns,host2,1,0,0
+5.51e+08ns,host2,2,0,0
+5.51e+08ns,host2,3,0,66
+5.51e+08ns,host3,0,0,0
+5.51e+08ns,host3,1,0,100
+5.51e+08ns,host3,2,0,0
+5.51e+08ns,host4,0,0,66
+5.51e+08ns,host4,1,0,0
+5.52e+08ns,host0,0,0,65
+5.52e+08ns,host0,1,0,0
+5.52e+08ns,host1,0,0,0
+5.52e+08ns,host1,1,0,0
+5.52e+08ns,host1,2,0,65
+5.52e+08ns,host2,0,0,0
+5.52e+08ns,host2,1,0,0
+5.52e+08ns,host2,2,0,0
+5.52e+08ns,host2,3,0,65
+5.52e+08ns,host3,0,0,0
+5.52e+08ns,host3,1,0,99
+5.52e+08ns,host3,2,0,0
+5.52e+08ns,host4,0,0,65
+5.52e+08ns,host4,1,0,0
+5.53e+08ns,host0,0,0,65
+5.53e+08ns,host0,1,0,0
+5.53e+08ns,host1,0,0,0
+5.53e+08ns,host1,1,0,0
+5.53e+08ns,host1,2,0,65
+5.53e+08ns,host2,0,0,0
+5.53e+08ns,host2,1,0,0
+5.53e+08ns,host2,2,0,0
+5.53e+08ns,host2,3,0,65
+5.53e+08ns,host3,0,0,0
+5.53e+08ns,host3,1,0,100
+5.53e+08ns,host3,2,0,0
+5.53e+08ns,host4,0,0,65
+5.53e+08ns,host4,1,0,0
+5.54e+08ns,host0,0,0,65
+5.54e+08ns,host0,1,0,0
+5.54e+08ns,host1,0,0,0
+5.54e+08ns,host1,1,0,0
+5.54e+08ns,host1,2,0,65
+5.54e+08ns,host2,0,0,0
+5.54e+08ns,host2,1,0,0
+5.54e+08ns,host2,2,0,0
+5.54e+08ns,host2,3,0,65
+5.54e+08ns,host3,0,0,0
+5.54e+08ns,host3,1,0,100
+5.54e+08ns,host3,2,0,0
+5.54e+08ns,host4,0,0,65
+5.54e+08ns,host4,1,0,0
+5.55e+08ns,host0,0,0,65
+5.55e+08ns,host0,1,0,0
+5.55e+08ns,host1,0,0,0
+5.55e+08ns,host1,1,0,0
+5.55e+08ns,host1,2,0,65
+5.55e+08ns,host2,0,0,0
+5.55e+08ns,host2,1,0,0
+5.55e+08ns,host2,2,0,0
+5.55e+08ns,host2,3,0,65
+5.55e+08ns,host3,0,0,0
+5.55e+08ns,host3,1,0,100
+5.55e+08ns,host3,2,0,0
+5.55e+08ns,host4,0,0,65
+5.55e+08ns,host4,1,0,0
+5.56e+08ns,host0,0,0,65
+5.56e+08ns,host0,1,0,0
+5.56e+08ns,host1,0,0,0
+5.56e+08ns,host1,1,0,0
+5.56e+08ns,host1,2,0,65
+5.56e+08ns,host2,0,0,0
+5.56e+08ns,host2,1,0,0
+5.56e+08ns,host2,2,0,0
+5.56e+08ns,host2,3,0,65
+5.56e+08ns,host3,0,0,0
+5.56e+08ns,host3,1,0,100
+5.56e+08ns,host3,2,0,0
+5.56e+08ns,host4,0,0,65
+5.56e+08ns,host4,1,0,0
+5.57e+08ns,host0,0,0,65
+5.57e+08ns,host0,1,0,0
+5.57e+08ns,host1,0,0,0
+5.57e+08ns,host1,1,0,0
+5.57e+08ns,host1,2,0,65
+5.57e+08ns,host2,0,0,0
+5.57e+08ns,host2,1,0,0
+5.57e+08ns,host2,2,0,0
+5.57e+08ns,host2,3,0,65
+5.57e+08ns,host3,0,0,0
+5.57e+08ns,host3,1,0,100
+5.57e+08ns,host3,2,0,0
+5.57e+08ns,host4,0,0,65
+5.57e+08ns,host4,1,0,0
+5.58e+08ns,host0,0,0,65
+5.58e+08ns,host0,1,0,0
+5.58e+08ns,host1,0,0,0
+5.58e+08ns,host1,1,0,0
+5.58e+08ns,host1,2,0,65
+5.58e+08ns,host2,0,0,0
+5.58e+08ns,host2,1,0,0
+5.58e+08ns,host2,2,0,0
+5.58e+08ns,host2,3,0,65
+5.58e+08ns,host3,0,0,0
+5.58e+08ns,host3,1,0,100
+5.58e+08ns,host3,2,0,0
+5.58e+08ns,host4,0,0,65
+5.58e+08ns,host4,1,0,0
+5.59e+08ns,host0,0,0,65
+5.59e+08ns,host0,1,0,0
+5.59e+08ns,host1,0,0,0
+5.59e+08ns,host1,1,0,0
+5.59e+08ns,host1,2,0,65
+5.59e+08ns,host2,0,0,0
+5.59e+08ns,host2,1,0,0
+5.59e+08ns,host2,2,0,0
+5.59e+08ns,host2,3,0,65
+5.59e+08ns,host3,0,0,0
+5.59e+08ns,host3,1,0,100
+5.59e+08ns,host3,2,0,0
+5.59e+08ns,host4,0,0,65
+5.59e+08ns,host4,1,0,0
+5.6e+08ns,host0,0,0,67
+5.6e+08ns,host0,1,0,0
+5.6e+08ns,host1,0,0,0
+5.6e+08ns,host1,1,0,0
+5.6e+08ns,host1,2,0,67
+5.6e+08ns,host2,0,0,0
+5.6e+08ns,host2,1,0,0
+5.6e+08ns,host2,2,0,0
+5.6e+08ns,host2,3,0,67
+5.6e+08ns,host3,0,0,0
+5.6e+08ns,host3,1,0,100
+5.6e+08ns,host3,2,0,0
+5.6e+08ns,host4,0,0,67
+5.6e+08ns,host4,1,0,0
+5.61e+08ns,host0,0,0,67
+5.61e+08ns,host0,1,0,0
+5.61e+08ns,host1,0,0,0
+5.61e+08ns,host1,1,0,0
+5.61e+08ns,host1,2,0,67
+5.61e+08ns,host2,0,0,0
+5.61e+08ns,host2,1,0,0
+5.61e+08ns,host2,2,0,0
+5.61e+08ns,host2,3,0,67
+5.61e+08ns,host3,0,0,0
+5.61e+08ns,host3,1,0,100
+5.61e+08ns,host3,2,0,0
+5.61e+08ns,host4,0,0,67
+5.61e+08ns,host4,1,0,0
+5.62e+08ns,host0,0,0,67
+5.62e+08ns,host0,1,0,0
+5.62e+08ns,host1,0,0,0
+5.62e+08ns,host1,1,0,0
+5.62e+08ns,host1,2,0,67
+5.62e+08ns,host2,0,0,0
+5.62e+08ns,host2,1,0,0
+5.62e+08ns,host2,2,0,0
+5.62e+08ns,host2,3,0,67
+5.62e+08ns,host3,0,0,0
+5.62e+08ns,host3,1,0,100
+5.62e+08ns,host3,2,0,0
+5.62e+08ns,host4,0,0,67
+5.62e+08ns,host4,1,0,0
+5.63e+08ns,host0,0,0,67
+5.63e+08ns,host0,1,0,0
+5.63e+08ns,host1,0,0,0
+5.63e+08ns,host1,1,0,0
+5.63e+08ns,host1,2,0,67
+5.63e+08ns,host2,0,0,0
+5.63e+08ns,host2,1,0,0
+5.63e+08ns,host2,2,0,0
+5.63e+08ns,host2,3,0,67
+5.63e+08ns,host3,0,0,0
+5.63e+08ns,host3,1,0,100
+5.63e+08ns,host3,2,0,0
+5.63e+08ns,host4,0,0,67
+5.63e+08ns,host4,1,0,0
+5.64e+08ns,host0,0,0,66
+5.64e+08ns,host0,1,0,0
+5.64e+08ns,host1,0,0,0
+5.64e+08ns,host1,1,0,0
+5.64e+08ns,host1,2,0,66
+5.64e+08ns,host2,0,0,0
+5.64e+08ns,host2,1,0,0
+5.64e+08ns,host2,2,0,0
+5.64e+08ns,host2,3,0,66
+5.64e+08ns,host3,0,0,0
+5.64e+08ns,host3,1,0,99
+5.64e+08ns,host3,2,0,0
+5.64e+08ns,host4,0,0,66
+5.64e+08ns,host4,1,0,0
+5.65e+08ns,host0,0,0,66
+5.65e+08ns,host0,1,0,0
+5.65e+08ns,host1,0,0,0
+5.65e+08ns,host1,1,0,0
+5.65e+08ns,host1,2,0,66
+5.65e+08ns,host2,0,0,0
+5.65e+08ns,host2,1,0,0
+5.65e+08ns,host2,2,0,0
+5.65e+08ns,host2,3,0,66
+5.65e+08ns,host3,0,0,0
+5.65e+08ns,host3,1,0,100
+5.65e+08ns,host3,2,0,0
+5.65e+08ns,host4,0,0,66
+5.65e+08ns,host4,1,0,0
+5.66e+08ns,host0,0,0,66
+5.66e+08ns,host0,1,0,0
+5.66e+08ns,host1,0,0,0
+5.66e+08ns,host1,1,0,0
+5.66e+08ns,host1,2,0,66
+5.66e+08ns,host2,0,0,0
+5.66e+08ns,host2,1,0,0
+5.66e+08ns,host2,2,0,0
+5.66e+08ns,host2,3,0,66
+5.66e+08ns,host3,0,0,0
+5.66e+08ns,host3,1,0,100
+5.66e+08ns,host3,2,0,0
+5.66e+08ns,host4,0,0,66
+5.66e+08ns,host4,1,0,0
+5.67e+08ns,host0,0,0,66
+5.67e+08ns,host0,1,0,0
+5.67e+08ns,host1,0,0,0
+5.67e+08ns,host1,1,0,0
+5.67e+08ns,host1,2,0,66
+5.67e+08ns,host2,0,0,0
+5.67e+08ns,host2,1,0,0
+5.67e+08ns,host2,2,0,0
+5.67e+08ns,host2,3,0,66
+5.67e+08ns,host3,0,0,0
+5.67e+08ns,host3,1,0,100
+5.67e+08ns,host3,2,0,0
+5.67e+08ns,host4,0,0,66
+5.67e+08ns,host4,1,0,0
+5.68e+08ns,host0,0,0,66
+5.68e+08ns,host0,1,0,0
+5.68e+08ns,host1,0,0,0
+5.68e+08ns,host1,1,0,0
+5.68e+08ns,host1,2,0,66
+5.68e+08ns,host2,0,0,0
+5.68e+08ns,host2,1,0,0
+5.68e+08ns,host2,2,0,0
+5.68e+08ns,host2,3,0,66
+5.68e+08ns,host3,0,0,0
+5.68e+08ns,host3,1,0,100
+5.68e+08ns,host3,2,0,0
+5.68e+08ns,host4,0,0,66
+5.68e+08ns,host4,1,0,0
+5.69e+08ns,host0,0,0,66
+5.69e+08ns,host0,1,0,0
+5.69e+08ns,host1,0,0,0
+5.69e+08ns,host1,1,0,0
+5.69e+08ns,host1,2,0,66
+5.69e+08ns,host2,0,0,0
+5.69e+08ns,host2,1,0,0
+5.69e+08ns,host2,2,0,0
+5.69e+08ns,host2,3,0,66
+5.69e+08ns,host3,0,0,0
+5.69e+08ns,host3,1,0,100
+5.69e+08ns,host3,2,0,0
+5.69e+08ns,host4,0,0,66
+5.69e+08ns,host4,1,0,0
+5.7e+08ns,host0,0,0,68
+5.7e+08ns,host0,1,0,0
+5.7e+08ns,host1,0,0,0
+5.7e+08ns,host1,1,0,0
+5.7e+08ns,host1,2,0,68
+5.7e+08ns,host2,0,0,0
+5.7e+08ns,host2,1,0,0
+5.7e+08ns,host2,2,0,0
+5.7e+08ns,host2,3,0,68
+5.7e+08ns,host3,0,0,0
+5.7e+08ns,host3,1,0,100
+5.7e+08ns,host3,2,0,0
+5.7e+08ns,host4,0,0,68
+5.7e+08ns,host4,1,0,0
+5.71e+08ns,host0,0,0,68
+5.71e+08ns,host0,1,0,0
+5.71e+08ns,host1,0,0,0
+5.71e+08ns,host1,1,0,0
+5.71e+08ns,host1,2,0,68
+5.71e+08ns,host2,0,0,0
+5.71e+08ns,host2,1,0,0
+5.71e+08ns,host2,2,0,0
+5.71e+08ns,host2,3,0,68
+5.71e+08ns,host3,0,0,0
+5.71e+08ns,host3,1,0,100
+5.71e+08ns,host3,2,0,0
+5.71e+08ns,host4,0,0,68
+5.71e+08ns,host4,1,0,0
+5.72e+08ns,host0,0,0,68
+5.72e+08ns,host0,1,0,0
+5.72e+08ns,host1,0,0,0
+5.72e+08ns,host1,1,0,0
+5.72e+08ns,host1,2,0,68
+5.72e+08ns,host2,0,0,0
+5.72e+08ns,host2,1,0,0
+5.72e+08ns,host2,2,0,0
+5.72e+08ns,host2,3,0,68
+5.72e+08ns,host3,0,0,0
+5.72e+08ns,host3,1,0,100
+5.72e+08ns,host3,2,0,0
+5.72e+08ns,host4,0,0,68
+5.72e+08ns,host4,1,0,0
+5.73e+08ns,host0,0,0,68
+5.73e+08ns,host0,1,0,0
+5.73e+08ns,host1,0,0,0
+5.73e+08ns,host1,1,0,0
+5.73e+08ns,host1,2,0,68
+5.73e+08ns,host2,0,0,0
+5.73e+08ns,host2,1,0,0
+5.73e+08ns,host2,2,0,0
+5.73e+08ns,host2,3,0,68
+5.73e+08ns,host3,0,0,0
+5.73e+08ns,host3,1,0,100
+5.73e+08ns,host3,2,0,0
+5.73e+08ns,host4,0,0,68
+5.73e+08ns,host4,1,0,0
+5.74e+08ns,host0,0,0,68
+5.74e+08ns,host0,1,0,0
+5.74e+08ns,host1,0,0,0
+5.74e+08ns,host1,1,0,0
+5.74e+08ns,host1,2,0,68
+5.74e+08ns,host2,0,0,0
+5.74e+08ns,host2,1,0,0
+5.74e+08ns,host2,2,0,0
+5.74e+08ns,host2,3,0,68
+5.74e+08ns,host3,0,0,0
+5.74e+08ns,host3,1,0,100
+5.74e+08ns,host3,2,0,0
+5.74e+08ns,host4,0,0,68
+5.74e+08ns,host4,1,0,0
+5.75e+08ns,host0,0,0,68
+5.75e+08ns,host0,1,0,0
+5.75e+08ns,host1,0,0,0
+5.75e+08ns,host1,1,0,0
+5.75e+08ns,host1,2,0,68
+5.75e+08ns,host2,0,0,0
+5.75e+08ns,host2,1,0,0
+5.75e+08ns,host2,2,0,0
+5.75e+08ns,host2,3,0,68
+5.75e+08ns,host3,0,0,0
+5.75e+08ns,host3,1,0,100
+5.75e+08ns,host3,2,0,0
+5.75e+08ns,host4,0,0,68
+5.75e+08ns,host4,1,0,0
+5.76e+08ns,host0,0,0,67
+5.76e+08ns,host0,1,0,0
+5.76e+08ns,host1,0,0,0
+5.76e+08ns,host1,1,0,0
+5.76e+08ns,host1,2,0,67
+5.76e+08ns,host2,0,0,0
+5.76e+08ns,host2,1,0,0
+5.76e+08ns,host2,2,0,0
+5.76e+08ns,host2,3,0,67
+5.76e+08ns,host3,0,0,0
+5.76e+08ns,host3,1,0,99
+5.76e+08ns,host3,2,0,0
+5.76e+08ns,host4,0,0,67
+5.76e+08ns,host4,1,0,0
+5.77e+08ns,host0,0,0,67
+5.77e+08ns,host0,1,0,0
+5.77e+08ns,host1,0,0,0
+5.77e+08ns,host1,1,0,0
+5.77e+08ns,host1,2,0,67
+5.77e+08ns,host2,0,0,0
+5.77e+08ns,host2,1,0,0
+5.77e+08ns,host2,2,0,0
+5.77e+08ns,host2,3,0,67
+5.77e+08ns,host3,0,0,0
+5.77e+08ns,host3,1,0,100
+5.77e+08ns,host3,2,0,0
+5.77e+08ns,host4,0,0,67
+5.77e+08ns,host4,1,0,0
+5.78e+08ns,host0,0,0,67
+5.78e+08ns,host0,1,0,0
+5.78e+08ns,host1,0,0,0
+5.78e+08ns,host1,1,0,0
+5.78e+08ns,host1,2,0,67
+5.78e+08ns,host2,0,0,0
+5.78e+08ns,host2,1,0,0
+5.78e+08ns,host2,2,0,0
+5.78e+08ns,host2,3,0,67
+5.78e+08ns,host3,0,0,0
+5.78e+08ns,host3,1,0,100
+5.78e+08ns,host3,2,0,0
+5.78e+08ns,host4,0,0,67
+5.78e+08ns,host4,1,0,0
+5.79e+08ns,host0,0,0,67
+5.79e+08ns,host0,1,0,0
+5.79e+08ns,host1,0,0,0
+5.79e+08ns,host1,1,0,0
+5.79e+08ns,host1,2,0,67
+5.79e+08ns,host2,0,0,0
+5.79e+08ns,host2,1,0,0
+5.79e+08ns,host2,2,0,0
+5.79e+08ns,host2,3,0,67
+5.79e+08ns,host3,0,0,0
+5.79e+08ns,host3,1,0,100
+5.79e+08ns,host3,2,0,0
+5.79e+08ns,host4,0,0,67
+5.79e+08ns,host4,1,0,0
+5.8e+08ns,host0,0,0,69
+5.8e+08ns,host0,1,0,0
+5.8e+08ns,host1,0,0,0
+5.8e+08ns,host1,1,0,0
+5.8e+08ns,host1,2,0,69
+5.8e+08ns,host2,0,0,0
+5.8e+08ns,host2,1,0,0
+5.8e+08ns,host2,2,0,0
+5.8e+08ns,host2,3,0,69
+5.8e+08ns,host3,0,0,0
+5.8e+08ns,host3,1,0,100
+5.8e+08ns,host3,2,0,0
+5.8e+08ns,host4,0,0,69
+5.8e+08ns,host4,1,0,0
+5.81e+08ns,host0,0,0,69
+5.81e+08ns,host0,1,0,0
+5.81e+08ns,host1,0,0,0
+5.81e+08ns,host1,1,0,0
+5.81e+08ns,host1,2,0,69
+5.81e+08ns,host2,0,0,0
+5.81e+08ns,host2,1,0,0
+5.81e+08ns,host2,2,0,0
+5.81e+08ns,host2,3,0,69
+5.81e+08ns,host3,0,0,0
+5.81e+08ns,host3,1,0,100
+5.81e+08ns,host3,2,0,0
+5.81e+08ns,host4,0,0,69
+5.81e+08ns,host4,1,0,0
+5.82e+08ns,host0,0,0,69
+5.82e+08ns,host0,1,0,0
+5.82e+08ns,host1,0,0,0
+5.82e+08ns,host1,1,0,0
+5.82e+08ns,host1,2,0,69
+5.82e+08ns,host2,0,0,0
