Time,RouterName,PkgName,OutputIf
+0ns,host0,pk-host0-to-host1-#0,0
+0ns,host0,pk-host0-to-host1-#1,0
+0ns,host1,pk-host1-to-host2-#2,2
+0ns,host1,pk-host1-to-host2-#3,2
+0ns,host2,pk-host2-to-host1-#4,3
+0ns,host2,pk-host2-to-host1-#5,3
+0ns,host3,pk-host3-to-host1-#6,1
+0ns,host3,pk-host3-to-host1-#7,1
+0ns,host4,pk-host4-to-host1-#8,0
+0ns,host4,pk-host4-to-host1-#9,0
+1e+07ns,host0,pk-host0-to-host1-#10,0
+1e+07ns,host0,pk-host0-to-host1-#11,0
+1e+07ns,host1,pk-host1-to-host2-#12,2
+1e+07ns,host1,pk-host1-to-host2-#13,2
+1e+07ns,host2,pk-host2-to-host1-#14,3
+1e+07ns,host2,pk-host2-to-host1-#15,3
+1e+07ns,host3,pk-host3-to-host1-#16,1
+1e+07ns,host3,pk-host3-to-host1-#17,1
+1e+07ns,host4,pk-host4-to-host1-#18,0
+1e+07ns,host4,pk-host4-to-host1-#19,0
+1.26438e+07ns,host1,pk-host0-to-host1-#0,-1
+1.26438e+07ns,host2,pk-host1-to-host2-#2,-1
+1.26438e+07ns,host1,pk-host2-to-host1-#4,-1
+1.26438e+07ns,host1,pk-host3-to-host1-#6,-1
+1.26438e+07ns,host3,pk-host4-to-host1-#8,1
+2e+07ns,host0,pk-host0-to-host1-#20,0
+2e+07ns,host0,pk-host0-to-host1-#21,0
+2e+07ns,host1,pk-host1-to-host2-#22,2
+2e+07ns,host1,pk-host1-to-host2-#23,2
+2e+07ns,host2,pk-host2-to-host1-#24,3
+2e+07ns,host2,pk-host2-to-host1-#25,3
+2e+07ns,host3,pk-host3-to-host1-#26,1
+2e+07ns,host3,pk-host3-to-host1-#27,1
+2e+07ns,host4,pk-host4-to-host1-#28,0
+2e+07ns,host4,pk-host4-to-host1-#29,0
+2.46438e+07ns,host1,pk-host0-to-host1-#1,-1
+2.46438e+07ns,host2,pk-host1-to-host2-#3,-1
+2.46438e+07ns,host1,pk-host2-to-host1-#5,-1
+2.46438e+07ns,host1,pk-host3-to-host1-#7,-1
+2.46438e+07ns,host3,pk-host4-to-host1-#9,1
+3e+07ns,host0,pk-host0-to-host1-#30,0
+3e+07ns,host0,pk-host0-to-host1-#31,0
+3e+07ns,host1,pk-host1-to-host2-#32,2
+3e+07ns,host1,pk-host1-to-host2-#33,2
+3e+07ns,host2,pk-host2-to-host1-#34,3
+3e+07ns,host2,pk-host2-to-host1-#35,3
+3e+07ns,host3,pk-host3-to-host1-#36,1
+3e+07ns,host3,pk-host3-to-host1-#37,1
+3e+07ns,host4,pk-host4-to-host1-#38,0
+3e+07ns,host4,pk-host4-to-host1-#39,0
+3.66438e+07ns,host1,pk-host0-to-host1-#10,-1
+3.66438e+07ns,host2,pk-host1-to-host2-#12,-1
+3.66438e+07ns,host1,pk-host2-to-host1-#14,-1
+3.66438e+07ns,host1,pk-host3-to-host1-#16,-1
+3.66438e+07ns,host3,pk-host4-to-host1-#18,1
+4e+07ns,host0,pk-host0-to-host1-#40,0
+4e+07ns,host0,pk-host0-to-host1-#41,0
+4e+07ns,host1,pk-host1-to-host2-#42,2
+4e+07ns,host1,pk-host1-to-host2-#43,2
+4e+07ns,host2,pk-host2-to-host1-#44,3
+4e+07ns,host2,pk-host2-to-host1-#45,3
+4e+07ns,host3,pk-host3-to-host1-#46,1
+4e+07ns,host3,pk-host3-to-host1-#47,1
+4e+07ns,host4,pk-host4-to-host1-#48,0
+4e+07ns,host4,pk-host4-to-host1-#49,0
+4.86438e+07ns,host1,pk-host0-to-host1-#11,-1
+4.86438e+07ns,host2,pk-host1-to-host2-#13,-1
+4.86438e+07ns,host1,pk-host2-to-host1-#15,-1
+4.86438e+07ns,host1,pk-host3-to-host1-#17,-1
+4.86438e+07ns,host3,pk-host4-to-host1-#19,1
+5e+07ns,host0,pk-host0-to-host1-#50,0
+5e+07ns,host0,pk-host0-to-host1-#51,0
+5e+07ns,host1,pk-host1-to-host2-#52,2
+5e+07ns,host1,pk-host1-to-host2-#53,2
+5e+07ns,host2,pk-host2-to-host1-#54,3
+5e+07ns,host2,pk-host2-to-host1-#55,3
+5e+07ns,host3,pk-host3-to-host1-#56,1
+5e+07ns,host3,pk-host3-to-host1-#57,1
+5e+07ns,host4,pk-host4-to-host1-#58,0
+5e+07ns,host4,pk-host4-to-host1-#59,0
+6e+07ns,host0,pk-host0-to-host1-#60,0
+6e+07ns,host0,pk-host0-to-host1-#61,0
+6e+07ns,host1,pk-host1-to-host2-#62,2
+6e+07ns,host1,pk-host1-to-host2-#63,2
+6e+07ns,host2,pk-host2-to-host1-#64,3
+6e+07ns,host2,pk-host2-to-host1-#65,3
+6e+07ns,host3,pk-host3-to-host1-#66,1
+6e+07ns,host3,pk-host3-to-host1-#67,1
+6e+07ns,host4,pk-host4-to-host1-#68,0
+6e+07ns,host4,pk-host4-to-host1-#69,0
+6.06438e+07ns,host1,pk-host0-to-host1-#20,-1
+6.06438e+07ns,host2,pk-host1-to-host2-#22,-1
+6.06438e+07ns,host1,pk-host2-to-host1-#24,-1
+6.06438e+07ns,host1,pk-host4-to-host1-#8,-1
+6.06438e+07ns,host3,pk-host4-to-host1-#28,1
+7e+07ns,host0,pk-host0-to-host1-#70,0
+7e+07ns,host0,pk-host0-to-host1-#71,0
+7e+07ns,host1,pk-host1-to-host2-#72,2
+7e+07ns,host1,pk-host1-to-host2-#73,2
+7e+07ns,host2,pk-host2-to-host1-#74,3
+7e+07ns,host2,pk-host2-to-host1-#75,3
+7e+07ns,host3,pk-host3-to-host1-#76,1
+7e+07ns,host3,pk-host3-to-host1-#77,1
+7e+07ns,host4,pk-host4-to-host1-#78,0
+7e+07ns,host4,pk-host4-to-host1-#79,0
+7.26438e+07ns,host1,pk-host0-to-host1-#21,-1
+7.26438e+07ns,host2,pk-host1-to-host2-#23,-1
+7.26438e+07ns,host1,pk-host2-to-host1-#25,-1
+7.26438e+07ns,host1,pk-host3-to-host1-#26,-1
+7.26438e+07ns,host3,pk-host4-to-host1-#29,1
+8e+07ns,host0,pk-host0-to-host1-#80,0
+8e+07ns,host0,pk-host0-to-host1-#81,0
+8e+07ns,host1,pk-host1-to-host2-#82,2
+8e+07ns,host1,pk-host1-to-host2-#83,2
+8e+07ns,host2,pk-host2-to-host1-#84,3
+8e+07ns,host2,pk-host2-to-host1-#85,3
+8e+07ns,host3,pk-host3-to-host1-#86,1
+8e+07ns,host3,pk-host3-to-host1-#87,1
+8e+07ns,host4,pk-host4-to-host1-#88,0
+8e+07ns,host4,pk-host4-to-host1-#89,0
+8.46438e+07ns,host1,pk-host0-to-host1-#30,-1
+8.46438e+07ns,host2,pk-host1-to-host2-#32,-1
+8.46438e+07ns,host1,pk-host2-to-host1-#34,-1
+8.46438e+07ns,host1,pk-host3-to-host1-#27,-1
+8.46438e+07ns,host3,pk-host4-to-host1-#38,1
+9e+07ns,host0,pk-host0-to-host1-#90,0
+9e+07ns,host0,pk-host0-to-host1-#91,0
+9e+07ns,host1,pk-host1-to-host2-#92,2
+9e+07ns,host1,pk-host1-to-host2-#93,2
+9e+07ns,host2,pk-host2-to-host1-#94,3
+9e+07ns,host2,pk-host2-to-host1-#95,3
+9e+07ns,host3,pk-host3-to-host1-#96,1
+9e+07ns,host3,pk-host3-to-host1-#97,1
+9e+07ns,host4,pk-host4-to-host1-#98,0
+9e+07ns,host4,pk-host4-to-host1-#99,0
+9.66438e+07ns,host1,pk-host0-to-host1-#31,-1
+9.66438e+07ns,host2,pk-host1-to-host2-#33,-1
+9.66438e+07ns,host1,pk-host2-to-host1-#35,-1
+9.66438e+07ns,host1,pk-host4-to-host1-#9,-1
+9.66438e+07ns,host3,pk-host4-to-host1-#39,1
+1e+08ns,host0,pk-host0-to-host1-#100,0
+1e+08ns,host0,pk-host0-to-host1-#101,0
+1e+08ns,host1,pk-host1-to-host2-#102,2
+1e+08ns,host1,pk-host1-to-host2-#103,2
+1e+08ns,host2,pk-host2-to-host1-#104,3
+1e+08ns,host2,pk-host2-to-host1-#105,3
+1e+08ns,host3,pk-host3-to-host1-#106,1
+1e+08ns,host3,pk-host3-to-host1-#107,1
+1e+08ns,host4,pk-host4-to-host1-#108,0
+1e+08ns,host4,pk-host4-to-host1-#109,0
+1.08644e+08ns,host1,pk-host0-to-host1-#40,-1
+1.08644e+08ns,host2,pk-host1-to-host2-#42,-1
+1.08644e+08ns,host1,pk-host2-to-host1-#44,-1
+1.08644e+08ns,host1,pk-host3-to-host1-#36,-1
+1.08644e+08ns,host3,pk-host4-to-host1-#48,1
+1.1e+08ns,host0,pk-host0-to-host1-#110,0
+1.1e+08ns,host0,pk-host0-to-host1-#111,0
+1.1e+08ns,host1,pk-host1-to-host2-#112,2
+1.1e+08ns,host1,pk-host1-to-host2-#113,2
+1.1e+08ns,host2,pk-host2-to-host1-#114,3
+1.1e+08ns,host2,pk-host2-to-host1-#115,3
+1.1e+08ns,host3,pk-host3-to-host1-#116,1
+1.1e+08ns,host3,pk-host3-to-host1-#117,1
+1.1e+08ns,host4,pk-host4-to-host1-#118,0
+1.1e+08ns,host4,pk-host4-to-host1-#119,0
+1.2e+08ns,host0,pk-host0-to-host1-#120,0
+1.2e+08ns,host0,pk-host0-to-host1-#121,0
+1.2e+08ns,host1,pk-host1-to-host2-#122,2
+1.2e+08ns,host1,pk-host1-to-host2-#123,2
+1.2e+08ns,host2,pk-host2-to-host1-#124,3
+1.2e+08ns,host2,pk-host2-to-host1-#125,3
+1.2e+08ns,host3,pk-host3-to-host1-#126,1
+1.2e+08ns,host3,pk-host3-to-host1-#127,1
+1.2e+08ns,host4,pk-host4-to-host1-#128,0
+1.2e+08ns,host4,pk-host4-to-host1-#129,0
+1.20644e+08ns,host1,pk-host0-to-host1-#41,-1
+1.20644e+08ns,host2,pk-host1-to-host2-#43,-1
+1.20644e+08ns,host1,pk-host2-to-host1-#45,-1
+1.20644e+08ns,host1,pk-host3-to-host1-#37,-1
+1.20644e+08ns,host3,pk-host4-to-host1-#49,1
+1.3e+08ns,host0,pk-host0-to-host1-#130,0
+1.3e+08ns,host0,pk-host0-to-host1-#131,0
+1.3e+08ns,host1,pk-host1-to-host2-#132,2
+1.3e+08ns,host1,pk-host1-to-host2-#133,2
+1.3e+08ns,host2,pk-host2-to-host1-#134,3
+1.3e+08ns,host2,pk-host2-to-host1-#135,3
+1.3e+08ns,host3,pk-host3-to-host1-#136,1
+1.3e+08ns,host3,pk-host3-to-host1-#137,1
+1.3e+08ns,host4,pk-host4-to-host1-#138,0
+1.3e+08ns,host4,pk-host4-to-host1-#139,0
+1.32644e+08ns,host1,pk-host0-to-host1-#50,-1
+1.32644e+08ns,host2,pk-host1-to-host2-#52,-1
+1.32644e+08ns,host1,pk-host2-to-host1-#54,-1
+1.32644e+08ns,host1,pk-host4-to-host1-#18,-1
+1.32644e+08ns,host3,pk-host4-to-host1-#58,1
+1.4e+08ns,host0,pk-host0-to-host1-#140,0
+1.4e+08ns,host0,pk-host0-to-host1-#141,0
+1.4e+08ns,host1,pk-host1-to-host2-#142,2
+1.4e+08ns,host1,pk-host1-to-host2-#143,2
+1.4e+08ns,host2,pk-host2-to-host1-#144,3
+1.4e+08ns,host2,pk-host2-to-host1-#145,3
+1.4e+08ns,host3,pk-host3-to-host1-#146,1
+1.4e+08ns,host3,pk-host3-to-host1-#147,1
+1.4e+08ns,host4,pk-host4-to-host1-#148,0
+1.4e+08ns,host4,pk-host4-to-host1-#149,0
+1.44644e+08ns,host1,pk-host0-to-host1-#51,-1
+1.44644e+08ns,host2,pk-host1-to-host2-#53,-1
+1.44644e+08ns,host1,pk-host2-to-host1-#55,-1
+1.44644e+08ns,host1,pk-host3-to-host1-#46,-1
+1.44644e+08ns,host3,pk-host4-to-host1-#59,1
+1.5e+08ns,host0,pk-host0-to-host1-#150,0
+1.5e+08ns,host0,pk-host0-to-host1-#151,0
+1.5e+08ns,host1,pk-host1-to-host2-#152,2
+1.5e+08ns,host1,pk-host1-to-host2-#153,2
+1.5e+08ns,host2,pk-host2-to-host1-#154,3
+1.5e+08ns,host2,pk-host2-to-host1-#155,3
+1.5e+08ns,host3,pk-host3-to-host1-#156,1
+1.5e+08ns,host3,pk-host3-to-host1-#157,1
+1.5e+08ns,host4,pk-host4-to-host1-#158,0
+1.5e+08ns,host4,pk-host4-to-host1-#159,0
+1.56644e+08ns,host1,pk-host0-to-host1-#60,-1
+1.56644e+08ns,host2,pk-host1-to-host2-#62,-1
+1.56644e+08ns,host1,pk-host2-to-host1-#64,-1
+1.56644e+08ns,host1,pk-host3-to-host1-#47,-1
+1.56644e+08ns,host3,pk-host4-to-host1-#68,1
+1.6e+08ns,host0,pk-host0-to-host1-#160,0
+1.6e+08ns,host0,pk-host0-to-host1-#161,0
+1.6e+08ns,host1,pk-host1-to-host2-#162,2
+1.6e+08ns,host1,pk-host1-to-host2-#163,2
+1.6e+08ns,host2,pk-host2-to-host1-#164,3
+1.6e+08ns,host2,pk-host2-to-host1-#165,3
+1.6e+08ns,host3,pk-host3-to-host1-#166,1
+1.6e+08ns,host3,pk-host3-to-host1-#167,1
+1.6e+08ns,host4,pk-host4-to-host1-#168,0
+1.6e+08ns,host4,pk-host4-to-host1-#169,0
+1.68644e+08ns,host1,pk-host0-to-host1-#61,-1
+1.68644e+08ns,host2,pk-host1-to-host2-#63,-1
+1.68644e+08ns,host1,pk-host2-to-host1-#65,-1
+1.68644e+08ns,host1,pk-host4-to-host1-#19,-1
+1.68644e+08ns,host3,pk-host4-to-host1-#69,1
+1.7e+08ns,host0,pk-host0-to-host1-#170,0
+1.7e+08ns,host0,pk-host0-to-host1-#171,0
+1.7e+08ns,host1,pk-host1-to-host2-#172,2
+1.7e+08ns,host1,pk-host1-to-host2-#173,2
+1.7e+08ns,host2,pk-host2-to-host1-#174,3
+1.7e+08ns,host2,pk-host2-to-host1-#175,3
+1.7e+08ns,host3,pk-host3-to-host1-#176,1
+1.7e+08ns,host3,pk-host3-to-host1-#177,1
+1.7e+08ns,host4,pk-host4-to-host1-#178,0
+1.7e+08ns,host4,pk-host4-to-host1-#179,0
+1.8e+08ns,host0,pk-host0-to-host1-#180,0
+1.8e+08ns,host0,pk-host0-to-host1-#181,0
+1.8e+08ns,host1,pk-host1-to-host2-#182,2
+1.8e+08ns,host1,pk-host1-to-host2-#183,2
+1.8e+08ns,host2,pk-host2-to-host1-#184,3
+1.8e+08ns,host2,pk-host2-to-host1-#185,3
+1.8e+08ns,host3,pk-host3-to-host1-#186,1
+1.8e+08ns,host3,pk-host3-to-host1-#187,1
+1.8e+08ns,host4,pk-host4-to-host1-#188,0
+1.8e+08ns,host4,pk-host4-to-host1-#189,0
+1.80644e+08ns,host1,pk-host0-to-host1-#70,-1
+1.80644e+08ns,host2,pk-host1-to-host2-#72,-1
+1.80644e+08ns,host1,pk-host2-to-host1-#74,-1
+1.80644e+08ns,host1,pk-host3-to-host1-#56,-1
+1.80644e+08ns,host3,pk-host4-to-host1-#78,1
+1.9e+08ns,host0,pk-host0-to-host1-#190,0
+1.9e+08ns,host0,pk-host0-to-host1-#191,0
+1.9e+08ns,host1,pk-host1-to-host2-#192,2
+1.9e+08ns,host1,pk-host1-to-host2-#193,2
+1.9e+08ns,host2,pk-host2-to-host1-#194,3
+1.9e+08ns,host2,pk-host2-to-host1-#195,3
+1.9e+08ns,host3,pk-host3-to-host1-#196,1
+1.9e+08ns,host3,pk-host3-to-host1-#197,1
+1.9e+08ns,host4,pk-host4-to-host1-#198,0
+1.9e+08ns,host4,pk-host4-to-host1-#199,0
+1.92644e+08ns,host1,pk-host0-to-host1-#71,-1
+1.92644e+08ns,host2,pk-host1-to-host2-#73,-1
+1.92644e+08ns,host1,pk-host2-to-host1-#75,-1
+1.92644e+08ns,host1,pk-host3-to-host1-#57,-1
+1.92644e+08ns,host3,pk-host4-to-host1-#79,1
+2e+08ns,host0,pk-host0-to-host1-#200,0
+2e+08ns,host0,pk-host0-to-host1-#201,0
+2e+08ns,host1,pk-host1-to-host2-#202,2
+2e+08ns,host1,pk-host1-to-host2-#203,2
+2e+08ns,host2,pk-host2-to-host1-#204,3
+2e+08ns,host2,pk-host2-to-host1-#205,3
+2e+08ns,host3,pk-host3-to-host1-#206,1
+2e+08ns,host3,pk-host3-to-host1-#207,1
+2e+08ns,host4,pk-host4-to-host1-#208,0
+2e+08ns,host4,pk-host4-to-host1-#209,0
+2.04644e+08ns,host1,pk-host0-to-host1-#80,-1
+2.04644e+08ns,host2,pk-host1-to-host2-#82,-1
+2.04644e+08ns,host1,pk-host2-to-host1-#84,-1
+2.04644e+08ns,host1,pk-host3-to-host1-#66,-1
+2.04644e+08ns,host3,pk-host4-to-host1-#88,1
+2.1e+08ns,host0,pk-host0-to-host1-#210,0
+2.1e+08ns,host0,pk-host0-to-host1-#211,0
+2.1e+08ns,host1,pk-host1-to-host2-#212,2
+2.1e+08ns,host1,pk-host1-to-host2-#213,2
+2.1e+08ns,host2,pk-host2-to-host1-#214,3
+2.1e+08ns,host2,pk-host2-to-host1-#215,3
+2.1e+08ns,host3,pk-host3-to-host1-#216,1
+2.1e+08ns,host3,pk-host3-to-host1-#217,1
+2.1e+08ns,host4,pk-host4-to-host1-#218,0
+2.1e+08ns,host4,pk-host4-to-host1-#219,0
+2.16644e+08ns,host1,pk-host0-to-host1-#81,-1
+2.16644e+08ns,host2,pk-host1-to-host2-#83,-1
+2.16644e+08ns,host1,pk-host2-to-host1-#85,-1
+2.16644e+08ns,host1,pk-host3-to-host1-#67,-1
+2.16644e+08ns,host3,pk-host4-to-host1-#89,1
+2.2e+08ns,host0,pk-host0-to-host1-#220,0
+2.2e+08ns,host0,pk-host0-to-host1-#221,0
+2.2e+08ns,host1,pk-host1-to-host2-#222,2
+2.2e+08ns,host1,pk-host1-to-host2-#223,2
+2.2e+08ns,host2,pk-host2-to-host1-#224,3
+2.2e+08ns,host2,pk-host2-to-host1-#225,3
+2.2e+08ns,host3,pk-host3-to-host1-#226,1
+2.2e+08ns,host3,pk-host3-to-host1-#227,1
+2.2e+08ns,host4,pk-host4-to-host1-#228,0
+2.2e+08ns,host4,pk-host4-to-host1-#229,0
+2.28644e+08ns,host1,pk-host0-to-host1-#90,-1
+2.28644e+08ns,host2,pk-host1-to-host2-#92,-1
+2.28644e+08ns,host1,pk-host2-to-host1-#94,-1
+2.28644e+08ns,host1,pk-host4-to-host1-#28,-1
+2.28644e+08ns,host3,pk-host4-to-host1-#98,1
+2.3e+08ns,host0,pk-host0-to-host1-#230,0
+2.3e+08ns,host0,pk-host0-to-host1-#231,0
+2.3e+08ns,host1,pk-host1-to-host2-#232,2
+2.3e+08ns,host1,pk-host1-to-host2-#233,2
+2.3e+08ns,host2,pk-host2-to-host1-#234,3
+2.3e+08ns,host2,pk-host2-to-host1-#235,3
+2.3e+08ns,host3,pk-host3-to-host1-#236,1
+2.3e+08ns,host3,pk-host3-to-host1-#237,1
+2.3e+08ns,host4,pk-host4-to-host1-#238,0
+2.3e+08ns,host4,pk-host4-to-host1-#239,0
+2.4e+08ns,host0,pk-host0-to-host1-#240,0
+2.4e+08ns,host0,pk-host0-to-host1-#241,0
+2.4e+08ns,host1,pk-host1-to-host2-#242,2
+2.4e+08ns,host1,pk-host1-to-host2-#243,2
+2.4e+08ns,host2,pk-host2-to-host1-#244,3
+2.4e+08ns,host2,pk-host2-to-host1-#245,3
+2.4e+08ns,host3,pk-host3-to-host1-#246,1
+2.4e+08ns,host3,pk-host3-to-host1-#247,1
+2.4e+08ns,host4,pk-host4-to-host1-#248,0
+2.4e+08ns,host4,pk-host4-to-host1-#249,0
+2.40644e+08ns,host1,pk-host0-to-host1-#91,-1
+2.40644e+08ns,host2,pk-host1-to-host2-#93,-1
+2.40644e+08ns,host1,pk-host2-to-host1-#95,-1
+2.40644e+08ns,host1,pk-host3-to-host1-#76,-1
+2.40644e+08ns,host3,pk-host4-to-host1-#99,1
+2.5e+08ns,host0,pk-host0-to-host1-#250,0
+2.5e+08ns,host0,pk-host0-to-host1-#251,0
+2.5e+08ns,host1,pk-host1-to-host2-#252,2
+2.5e+08ns,host1,pk-host1-to-host2-#253,2
+2.5e+08ns,host2,pk-host2-to-host1-#254,3
+2.5e+08ns,host2,pk-host2-to-host1-#255,3
+2.5e+08ns,host3,pk-host3-to-host1-#256,1
+2.5e+08ns,host3,pk-host3-to-host1-#257,1
+2.5e+08ns,host4,pk-host4-to-host1-#258,0
+2.5e+08ns,host4,pk-host4-to-host1-#259,0
+2.52644e+08ns,host1,pk-host0-to-host1-#100,-1
+2.52644e+08ns,host2,pk-host1-to-host2-#102,-1
+2.52644e+08ns,host1,pk-host2-to-host1-#104,-1
+2.52644e+08ns,host1,pk-host3-to-host1-#77,-1
+2.52644e+08ns,host3,pk-host4-to-host1-#108,1
+2.6e+08ns,host0,pk-host0-to-host1-#260,0
+2.6e+08ns,host0,pk-host0-to-host1-#261,0
+2.6e+08ns,host1,pk-host1-to-host2-#262,2
+2.6e+08ns,host1,pk-host1-to-host2-#263,2
+2.6e+08ns,host2,pk-host2-to-host1-#264,3
+2.6e+08ns,host2,pk-host2-to-host1-#265,3
+2.6e+08ns,host3,pk-host3-to-host1-#266,1
+2.6e+08ns,host3,pk-host3-to-host1-#267,1
+2.6e+08ns,host4,pk-host4-to-host1-#268,0
+2.6e+08ns,host4,pk-host4-to-host1-#269,0
+2.64644e+08ns,host1,pk-host0-to-host1-#101,-1
+2.64644e+08ns,host2,pk-host1-to-host2-#103,-1
+2.64644e+08ns,host1,pk-host2-to-host1-#105,-1
+2.64644e+08ns,host1,pk-host4-to-host1-#29,-1
+2.64644e+08ns,host3,pk-host4-to-host1-#109,1
+2.7e+08ns,host0,pk-host0-to-host1-#270,0
+2.7e+08ns,host0,pk-host0-to-host1-#271,0
+2.7e+08ns,host1,pk-host1-to-host2-#272,2
+2.7e+08ns,host1,pk-host1-to-host2-#273,2
+2.7e+08ns,host2,pk-host2-to-host1-#274,3
+2.7e+08ns,host2,pk-host2-to-host1-#275,3
+2.7e+08ns,host3,pk-host3-to-host1-#276,1
+2.7e+08ns,host3,pk-host3-to-host1-#277,1
+2.7e+08ns,host4,pk-host4-to-host1-#278,0
+2.7e+08ns,host4,pk-host4-to-host1-#279,0
+2.76644e+08ns,host1,pk-host0-to-host1-#110,-1
+2.76644e+08ns,host2,pk-host1-to-host2-#112,-1
+2.76644e+08ns,host1,pk-host2-to-host1-#114,-1
+2.76644e+08ns,host1,pk-host3-to-host1-#86,-1
+2.76644e+08ns,host3,pk-host4-to-host1-#118,1
+2.8e+08ns,host0,pk-host0-to-host1-#280,0
+2.8e+08ns,host0,pk-host0-to-host1-#281,0
+2.8e+08ns,host1,pk-host1-to-host2-#282,2
+2.8e+08ns,host1,pk-host1-to-host2-#283,2
+2.8e+08ns,host2,pk-host2-to-host1-#284,3
+2.8e+08ns,host2,pk-host2-to-host1-#285,3
+2.8e+08ns,host3,pk-host3-to-host1-#286,1
+2.8e+08ns,host3,pk-host3-to-host1-#287,1
+2.8e+08ns,host4,pk-host4-to-host1-#288,0
+2.8e+08ns,host4,pk-host4-to-host1-#289,0
+2.88644e+08ns,host1,pk-host0-to-host1-#111,-1
+2.88644e+08ns,host2,pk-host1-to-host2-#113,-1
+2.88644e+08ns,host1,pk-host2-to-host1-#115,-1
+2.88644e+08ns,host1,pk-host3-to-host1-#87,-1
+2.88644e+08ns,host3,pk-host4-to-host1-#119,1
+2.9e+08ns,host0,pk-host0-to-host1-#290,0
+2.9e+08ns,host0,pk-host0-to-host1-#291,0
+2.9e+08ns,host1,pk-host1-to-host2-#292,2
+2.9e+08ns,host1,pk-host1-to-host2-#293,2
+2.9e+08ns,host2,pk-host2-to-host1-#294,3
+2.9e+08ns,host2,pk-host2-to-host1-#295,3
+2.9e+08ns,host3,pk-host3-to-host1-#296,1
+2.9e+08ns,host3,pk-host3-to-host1-#297,1
+2.9e+08ns,host4,pk-host4-to-host1-#298,0
+2.9e+08ns,host4,pk-host4-to-host1-#299,0
+3e+08ns,host0,pk-host0-to-host1-#300,0
+3e+08ns,host0,pk-host0-to-host1-#301,0
+3e+08ns,host1,pk-host1-to-host2-#302,2
+3e+08ns,host1,pk-host1-to-host2-#303,2
+3e+08ns,host2,pk-host2-to-host1-#304,3
+3e+08ns,host2,pk-host2-to-host1-#305,3
+3e+08ns,host3,pk-host3-to-host1-#306,1
+3e+08ns,host3,pk-host3-to-host1-#307,1
+3e+08ns,host4,pk-host4-to-host1-#308,0
+3e+08ns,host4,pk-host4-to-host1-#309,0
+3.00644e+08ns,host1,pk-host0-to-host1-#120,-1
+3.00644e+08ns,host2,pk-host1-to-host2-#122,-1
+3.00644e+08ns,host1,pk-host2-to-host1-#124,-1
+3.00644e+08ns,host1,pk-host4-to-host1-#38,-1
+3.00644e+08ns,host3,pk-host4-to-host1-#128,1
+3.1e+08ns,host0,pk-host0-to-host1-#310,0
+3.1e+08ns,host0,pk-host0-to-host1-#311,0
+3.1e+08ns,host1,pk-host1-to-host2-#312,2
+3.1e+08ns,host1,pk-host1-to-host2-#313,2
+3.1e+08ns,host2,pk-host2-to-host1-#314,3
+3.1e+08ns,host2,pk-host2-to-host1-#315,3
+3.1e+08ns,host3,pk-host3-to-host1-#316,1
+3.1e+08ns,host3,pk-host3-to-host1-#317,1
+3.1e+08ns,host4,pk-host4-to-host1-#318,0
+3.1e+08ns,host4,pk-host4-to-host1-#319,0
+3.12644e+08ns,host1,pk-host0-to-host1-#121,-1
+3.12644e+08ns,host2,pk-host1-to-host2-#123,-1
+3.12644e+08ns,host1,pk-host2-to-host1-#125,-1
+3.12644e+08ns,host1,pk-host3-to-host1-#96,-1
+3.12644e+08ns,host3,pk-host4-to-host1-#129,1
+3.2e+08ns,host0,pk-host0-to-host1-#320,0
+3.2e+08ns,host0,pk-host0-to-host1-#321,0
+3.2e+08ns,host1,pk-host1-to-host2-#322,2
+3.2e+08ns,host1,pk-host1-to-host2-#323,2
+3.2e+08ns,host2,pk-host2-to-host1-#324,3
+3.2e+08ns,host2,pk-host2-to-host1-#325,3
+3.2e+08ns,host3,pk-host3-to-host1-#326,1
+3.2e+08ns,host3,pk-host3-to-host1-#327,1
+3.2e+08ns,host4,pk-host4-to-host1-#328,0
+3.2e+08ns,host4,pk-host4-to-host1-#329,0
+3.24644e+08ns,host1,pk-host0-to-host1-#130,-1
+3.24644e+08ns,host2,pk-host1-to-host2-#132,-1
+3.24644e+08ns,host1,pk-host2-to-host1-#134,-1
+3.24644e+08ns,host1,pk-host3-to-host1-#97,-1
+3.24644e+08ns,host3,pk-host4-to-host1-#138,1
+3.3e+08ns,host0,pk-host0-to-host1-#330,0
+3.3e+08ns,host0,pk-host0-to-host1-#331,0
+3.3e+08ns,host1,pk-host1-to-host2-#332,2
+3.3e+08ns,host1,pk-host1-to-host2-#333,2
+3.3e+08ns,host2,pk-host2-to-host1-#334,3
+3.3e+08ns,host2,pk-host2-to-host1-#335,3
+3.3e+08ns,host3,pk-host3-to-host1-#336,1
+3.3e+08ns,host3,pk-host3-to-host1-#337,1
+3.3e+08ns,host4,pk-host4-to-host1-#338,0
+3.3e+08ns,host4,pk-host4-to-host1-#339,0
+3.36644e+08ns,host1,pk-host0-to-host1-#131,-1
+3.36644e+08ns,host2,pk-host1-to-host2-#133,-1
+3.36644e+08ns,host1,pk-host2-to-host1-#135,-1
+3.36644e+08ns,host1,pk-host4-to-host1-#39,-1
+3.36644e+08ns,host3,pk-host4-to-host1-#139,1
+3.4e+08ns,host0,pk-host0-to-host1-#340,0
+3.4e+08ns,host0,pk-host0-to-host1-#341,0
+3.4e+08ns,host1,pk-host1-to-host2-#342,2
